ÜRÜN NO;DIÞ ÇAP;YÜKSEKLÝK
16104;71,4640;5,7970
16105;71,4820;5,8640
16106;71,5230;5,8890
16107;71,5210;5,7890
16108;71,5500;5,8230
16109;71,4970;5,8560
16110;71,5090;5,8200
16111;71,4840;5,8640
16112;71,4980;5,7570
16113;71,4230;5,8030
16114;71,5330;5,8430
16115;71,4510;5,8430
16116;71,5010;5,9210
16117;71,4980;5,8030
16118;71,4330;5,8830
16119;71,4300;5,7670
16120;71,5560;5,8190
16121;71,5180;5,8150
16122;71,3990;5,7920
16123;71,4880;5,8370
16124;71,4820;5,8100
16125;71,5380;5,7990
16126;71,5750;5,8290
16127;71,3000;5,8060
16128;71,4900;5,8500
16129;71,4120;5,8310
16130;71,3530;5,9100
16131;71,4710;5,7940
16132;71,4810;5,8100
16133;71,5400;5,8020
16134;71,3630;5,8240
16135;71,4370;5,8170
16136;71,4450;5,8160
16137;71,4590;5,8100
16138;71,4240;5,8810
16139;71,4680;5,8340
16140;71,4950;5,8530
16141;71,5680;5,8380
16142;71,3970;5,8150
16143;71,3360;5,9130
16144;71,4790;5,8510
16145;71,4200;5,8490
16146;71,4320;5,8270
16147;71,5610;5,7920
16148;71,4190;5,8400
16149;71,5030;5,8370
16150;71,4550;5,8060
16151;71,5280;5,8360
16152;71,4680;5,8800
16153;71,4620;5,8280
16154;71,4180;5,8180
16155;71,3020;5,8340
16156;71,5520;5,8150
16157;71,4470;5,8590
16158;71,5520;5,8160
16159;71,4800;5,9870
16160;71,4990;5,8060
16161;71,4710;5,8310
16162;71,4640;5,8370
16163;71,4960;5,8430
16164;71,4320;5,8330
16165;71,5080;5,8300
16166;71,4420;5,8450
16167;71,4700;5,8270
16168;71,4870;5,8550
16169;71,4370;5,8420
16170;71,0670;5,7930
16171;71,4570;5,8100
16172;71,4220;5,8160
16173;71,4670;5,7900
16174;71,3270;5,8220
16175;71,6580;5,8240
16176;71,4840;5,7970
16177;71,5290;5,8260
16178;71,4560;5,8150
16179;71,4450;5,8170
16180;71,4260;5,8420
16181;71,4050;5,7920
16182;71,5290;5,8380
16183;71,5510;5,8140
16184;71,4990;5,8170
16185;71,5470;5,8760
16186;71,4520;5,8930
16187;71,5330;5,7780
16188;71,6120;5,8880
16189;71,4830;5,8290
16190;71,4910;5,8770
16191;71,4690;5,7950
16192;71,4790;5,8330
16193;71,5790;5,8340
16194;71,5180;5,7790
16195;71,4530;5,8170
16196;71,5370;5,8140
16197;71,5010;5,8520
16198;71,2660;5,8350
16199;71,4910;5,8290
16200;71,5330;5,7890
16201;71,4500;5,8240
16202;71,5250;5,8540
16203;71,4500;5,8230
16204;71,5870;5,8250
16205;71,4210;5,9670
16206;71,4960;5,8430
16207;71,4280;5,8920
16208;71,4980;5,8560
16209;71,4190;5,8430
16210;71,5030;5,8210
16211;71,4630;5,8350
16212;71,4880;5,7750
16213;71,4430;5,8320
16214;71,4120;5,8360
16215;71,5350;5,8370
16216;71,5290;5,8130
16217;71,4870;5,7980
16218;71,5790;5,8240
16219;71,4770;5,8270
16220;71,5010;5,8340
16221;71,5030;5,8440
16222;71,4330;5,8010
16223;71,6110;5,8240
16224;71,4370;5,7380
16225;71,3870;5,8240
16226;71,4760;5,8330
16227;71,4710;5,8170
16228;71,4600;5,7900
16229;71,4760;5,8140
16230;71,4410;5,8420
16231;71,4310;5,8160
16232;71,4920;5,8140
16233;71,4620;5,8380
16234;71,4940;5,8120
16235;71,5580;5,8190
16236;71,5610;5,8440
16237;71,3770;5,8490
16238;71,5220;5,7980
16239;71,4500;5,8240
16240;71,4280;5,8310
16241;71,5370;5,8250
16242;71,4320;5,8670
16243;71,4250;5,8240
16244;71,5270;5,8290
16245;71,4070;5,8560
16246;71,4380;5,7830
16247;71,4540;5,8150
16248;71,5450;5,8240
16249;71,5520;5,8070
16250;71,5230;5,8230
16251;71,4580;5,8230
16252;71,3890;5,8330
16253;71,3580;5,7870
16254;71,5160;5,8400
16255;71,4890;5,8240
16256;71,5450;5,8230
16257;71,4880;5,8030
16258;71,3720;5,8400
16259;71,4920;5,8060
16260;71,4340;5,8230
16261;71,5150;5,7950
16262;71,4580;5,8750
16263;71,5010;5,8460
16264;71,4980;5,8450
16265;71,4440;5,8430
16266;71,4500;5,8380
16267;71,4240;5,8660
16268;71,6540;5,8350
16269;71,4900;5,7920
16270;71,4950;5,7980
16271;71,4620;5,8080
16272;71,4630;5,8070
16273;71,4850;5,8220
16274;71,4690;5,8670
16275;71,5010;5,8180
16276;71,4160;5,7870
16277;71,4850;5,8180
16278;71,5190;5,9100
16279;71,5200;5,8230
16280;71,3680;5,8700
16281;71,3950;5,8310
16282;71,4760;5,8350
16283;71,4990;5,8080
16284;71,4680;5,8300
16285;71,5700;5,8320
16286;71,4400;5,8320
16287;71,5150;5,8140
16288;71,4530;5,8390
16289;71,4460;5,8040
16290;71,4990;5,8080
16291;71,3830;5,8210
16292;71,3630;5,8020
16293;71,4150;5,8370
16294;71,4980;5,8390
16295;71,4740;5,7870
16296;71,5330;5,8260
16297;71,5140;5,7890
16298;71,4010;5,7940
16299;71,4780;5,7910
16300;71,4040;5,8070
16301;71,4300;5,8160
16302;71,4010;5,8280
16303;71,5300;5,8190
16304;71,4650;5,8300
16305;71,3880;5,8760
16306;71,5310;5,8840
16307;71,4780;5,8150
16308;71,5000;5,8080
16309;71,5130;5,8020
16310;71,5470;5,8360
16311;71,4640;5,8710
16312;71,4110;5,8380
16313;71,5360;5,8150
16314;71,5190;5,8710
16315;71,4900;5,8460
16316;71,5580;5,8340
16317;71,5210;5,7950
16318;71,4800;5,8670
16319;71,5100;5,8450
16320;71,4560;5,8200
16321;71,4390;5,7830
16322;71,4500;5,8600
16323;71,4470;5,8500
16324;71,5190;5,8310
16325;71,5220;5,8340
16326;71,5030;5,8110
16327;71,4920;5,8480
16328;71,5230;5,9080
16329;71,4180;5,8510
16330;71,5310;5,8590
16331;71,5230;5,8310
16332;71,4310;5,7970
16333;71,3900;5,8550
16334;71,4560;5,7990
16335;71,5140;5,8330
16336;71,4380;5,8120
16337;71,5490;5,8130
16338;71,5410;5,8180
16339;71,5130;5,8520
16340;71,4910;5,8240
16341;71,4050;5,8000
16342;71,4360;5,8200
16343;71,4880;5,8160
16344;71,4770;5,8230
16345;71,4690;5,7930
16346;71,4960;5,7970
16347;71,4840;5,8610
16348;71,4780;5,8070
16349;71,4530;5,8170
16350;71,3990;5,8380
16351;71,6050;5,8080
16352;71,4430;5,9570
16353;71,5350;5,8150
16354;71,4580;5,8040
16355;71,4150;5,8430
16356;71,6150;5,8290
16357;71,8940;5,8500
16358;71,5510;5,8020
16359;71,3270;5,8600
16360;71,4270;5,7750
16361;71,4700;5,8380
16362;71,4660;5,8110
16363;71,5040;5,8000
16364;71,4360;5,8570
16365;71,4140;5,8310
16366;71,5380;5,8590
16367;71,5280;5,8190
16368;71,5420;5,8150
16369;71,4150;5,8620
16370;71,4930;5,8010
16371;71,4840;5,7690
16372;71,5020;5,7880
16373;71,5070;5,8100
16374;71,5330;5,8150
16375;71,4140;5,8200
16376;71,4860;5,8500
16377;71,4080;5,9720
16378;71,5040;5,8160
16379;71,4870;5,8310
16380;71,4580;5,8330
16381;71,5210;5,8480
16382;71,4930;5,8110
16383;71,5250;5,9200
16384;71,4050;5,8070
16385;71,4870;5,7900
16386;71,5220;5,8530
16387;71,5880;5,8200
16388;71,4940;5,8410
16389;71,3920;5,8090
16390;71,4970;5,8130
16391;71,5630;5,8230
16392;71,4000;5,8290
16393;71,4310;5,8120
16394;71,4740;5,8340
16395;71,5270;5,8060
16396;71,4790;5,8340
16397;71,4760;5,7910
16398;71,4380;5,8130
16399;71,5330;5,8600
16400;71,5080;5,8260
16401;71,4900;5,8050
16402;71,5070;5,7990
16403;71,4500;5,8530
16404;71,4250;5,8360
16405;71,5170;5,8040
16406;71,5840;5,8150
16407;71,3900;5,8330
16408;71,5050;5,7950
16409;71,5330;5,8550
16410;71,3830;5,8600
16411;71,5180;5,8260
16412;71,4810;5,8360
16413;71,4910;5,8340
16414;71,4790;5,8330
16415;71,4500;5,8160
16416;71,4750;5,8440
16417;71,4580;5,8130
16418;71,5030;5,8070
16419;71,2440;5,8110
16420;71,5240;5,7880
16421;71,4420;5,8010
16422;71,3900;5,8030
16423;71,5190;5,8520
16424;71,4770;5,8030
16425;71,4730;5,7930
16426;71,4910;5,7900
16427;71,4800;5,8920
16428;71,4170;5,8050
16429;71,4510;5,7950
16430;71,4450;5,7980
16431;71,4960;5,8190
16432;71,4790;5,8140
16433;71,5290;5,8290
16434;71,3850;5,8220
16435;71,5760;5,8300
16436;71,4750;5,8150
16437;71,4280;5,7740
16438;71,4280;5,8380
16439;71,4590;5,8470
16440;71,4960;5,7940
16441;71,5390;5,8340
16442;71,4320;5,8110
16443;71,4860;5,8610
16444;71,4860;5,8500
16445;71,5660;5,8220
16446;71,4730;5,8160
16447;71,3900;5,8400
16448;71,3400;5,8420
16449;71,4030;5,7960
16450;71,4700;5,8170
16451;71,4970;5,8170
16452;71,4600;5,8130
16453;71,4520;5,7640
16454;71,3760;5,8300
16455;71,4180;5,8300
16456;71,4230;5,8110
16457;71,5340;5,8120
16458;71,5380;5,8210
16459;71,5590;5,8300
16460;71,3980;5,8180
16461;71,4150;5,8180
16462;71,4730;5,7910
16463;71,4690;5,8220
16464;71,3750;5,8020
16465;71,4040;5,7990
16466;71,5270;5,8510
16467;71,3700;5,8650
16468;71,4020;5,8100
16469;71,5400;5,7960
16470;71,4760;5,9240
16471;71,4250;5,8360
16472;71,4640;5,8190
16473;71,4590;5,8370
16474;71,5280;5,9110
16475;71,4740;5,8390
16476;71,4430;5,7960
16477;71,4950;5,7800
16478;71,5380;5,8270
16479;71,3900;5,8380
16480;71,4650;5,8270
16481;71,3910;5,8300
16482;71,5860;5,8460
16483;71,4630;5,7970
16484;71,5120;5,8220
16485;71,5030;5,8100
16486;71,4230;5,8410
16487;71,4140;5,8480
16488;71,4500;5,8160
16489;71,4870;5,8560
16490;71,4690;5,8290
16491;71,5170;5,8440
16492;71,5060;5,8310
16493;71,5470;5,8480
16494;71,4750;5,7830
16495;71,4260;5,8130
16496;71,4770;5,7970
16497;71,5330;5,8090
16498;71,2810;5,8310
16499;71,6150;5,8080
16500;72,1170;5,8200
16501;71,3750;5,7760
16502;71,4210;5,8040
16503;71,5670;5,8580
16504;71,4830;5,8290
16505;71,4790;5,8020
16506;71,4470;5,8020
16507;71,5470;5,8450
16508;71,4740;5,7800
16509;71,4990;5,8360
16510;71,4310;5,8300
16511;71,4560;5,8120
16512;71,6970;5,8380
16513;71,5150;5,8170
16514;71,3750;5,8130
16515;71,4600;5,8010
16516;71,4760;5,8290
16517;71,5380;5,8430
16518;71,3970;5,7960
16519;71,5660;5,7940
16520;71,5350;5,8160
16521;71,4450;5,8110
16522;71,4020;5,8600
16523;71,3930;5,9250
16524;71,4370;5,8010
16525;71,3510;5,7960
16526;71,4800;5,7940
16527;71,3950;5,8390
16528;71,3900;5,8150
16529;71,5240;5,8250
16530;71,5210;5,8250
16531;71,4360;5,8160
16532;71,4440;5,8170
16533;71,4500;5,7870
16534;71,4490;5,7930
16535;71,4180;5,8200
16536;71,4030;5,8480
16537;71,5000;5,8320
16538;71,4890;5,7970
16539;71,4990;5,8050
16540;71,4520;5,8180
16541;71,3860;5,8360
16542;71,5500;5,7990
16543;71,4650;5,8340
16544;71,3730;5,8180
16545;71,4980;5,8270
16546;71,5600;5,8080
16547;71,4180;5,8150
16548;71,5090;5,8210
16549;71,4620;5,8280
16550;71,4200;5,8100
16551;71,0060;5,8190
16552;71,4320;5,8330
16553;71,3950;5,8480
16554;71,5380;5,8210
16555;71,3650;5,7950
16556;71,4330;5,7920
16557;71,3770;5,7980
16558;71,4690;5,8210
16559;71,5050;5,8160
16560;71,4670;5,8300
16561;71,4640;5,7870
16562;71,4550;5,7920
16563;71,5310;5,8110
16564;71,4550;5,8010
16565;71,5010;5,8220
16566;71,4800;5,8830
16567;71,6170;5,7260
16568;71,4710;5,8320
16569;71,4640;5,8040
16570;71,3850;5,8220
16571;71,5100;5,8420
16572;71,5030;5,8080
16573;71,4730;5,8150
16574;71,3850;5,8290
16575;71,4690;5,8560
16576;71,4820;5,8230
16577;71,4580;5,8000
16578;71,4140;5,8590
16579;71,4060;5,7880
16580;71,5100;5,7800
16581;71,3300;5,8920
16582;71,5040;5,8160
16583;71,4080;5,8370
16584;71,4520;5,8360
16585;71,4260;5,8480
16586;71,4850;5,8120
16587;71,6030;5,8040
16588;71,5130;5,8100
16589;71,5460;5,8220
16590;71,3710;5,7610
16591;71,4020;5,7810
16592;71,4250;5,8030
16593;71,5010;5,8050
16594;71,4800;5,8340
16595;71,4550;5,8300
16596;71,4630;5,8150
16597;71,5200;5,8630
16598;71,4940;5,8350
16599;71,4590;5,8260
16600;71,4230;5,7960
16601;71,3990;5,8600
16602;71,3900;5,8020
16603;71,4520;5,8450
16604;71,4760;5,8250
16605;71,4980;5,8680
16606;71,4570;5,8460
16607;71,4710;5,8130
16608;71,5030;5,8080
16609;71,4760;5,8110
16610;71,4290;5,7920
16611;71,4920;5,8550
16612;71,4880;5,7920
16613;71,4990;5,8240
16614;71,4560;5,7530
16615;71,5010;5,7990
16616;71,4450;5,8130
16617;71,4600;5,8170
16618;71,4650;5,8080
16619;71,5320;5,8310
16620;71,4340;5,9460
16621;71,5760;5,8200
16622;71,3640;5,8290
16623;71,4820;5,8210
16624;71,4220;5,8170
16625;71,4830;5,8610
16626;71,4620;5,7920
16627;71,5560;5,8540
16628;71,4510;5,8210
16629;71,4390;5,8400
16630;71,4670;5,8200
16631;71,5470;5,8280
16632;71,3590;5,8270
16633;71,4780;5,7930
16634;71,5380;5,9180
16635;71,5090;5,8240
16636;71,4610;5,8560
16637;71,5420;5,8760
16638;71,4590;5,7940
16639;71,4020;5,8340
16640;71,5440;5,8250
16641;71,4480;5,8450
16642;71,4750;5,7970
16643;71,5150;5,8650
16644;71,5250;5,8030
16645;71,5330;5,8160
16646;71,5430;5,8250
16647;71,5610;5,7860
16648;71,4590;5,8110
16649;71,3820;5,8510
16650;71,4330;5,8250
16651;71,3570;5,7480
16652;71,2240;5,8200
16653;71,5010;5,7980
16654;71,4050;5,8060
16655;71,4350;5,8440
16656;71,4510;5,7800
16657;71,4780;5,7800
16658;71,4830;5,8150
16659;71,5020;5,8780
16660;71,4680;5,8870
16661;71,4650;5,8110
16662;71,4880;5,7940
16663;71,5170;5,8210
16664;71,4410;5,8280
16665;71,4610;5,8290
16666;71,3700;5,8620
16667;71,4680;5,8260
16668;71,5460;5,8440
16669;71,4690;5,8660
16670;71,4670;5,8890
16671;71,2500;5,8110
16672;71,4350;5,8520
16673;71,3920;5,8330
16674;71,4310;5,8060
16675;71,5010;5,8370
16676;71,4580;5,8560
16677;71,5190;5,8140
16678;71,4400;5,8310
16679;71,4130;5,7980
16680;71,5160;5,7920
16681;71,4300;5,8020
16682;71,5520;5,7970
16683;71,5100;5,9180
16684;71,3900;5,8350
16685;71,4790;5,8300
16686;71,4620;5,8000
16687;71,4040;5,7900
16688;71,4410;5,8280
16689;71,5820;5,8320
16690;71,4480;5,8100
16691;71,4020;5,8010
16692;71,4510;5,7900
16693;71,3960;5,8330
16694;71,3980;5,8310
16695;71,5070;5,8210
16696;71,4760;5,8050
16697;71,4430;5,8070
16698;71,4520;5,8330
16699;71,4290;5,7990
16700;71,4890;5,8200
16701;71,4840;5,8360
16702;71,4300;5,8530
16703;71,5060;5,8520
16704;71,4600;5,8260
16705;71,4820;5,8300
16706;71,4820;5,8450
16707;71,5470;5,8150
16708;71,4260;5,9630
16709;71,4900;5,8240
16710;71,4320;5,8420
16711;71,4280;5,8380
16712;71,4180;5,8010
16713;71,3630;5,7960
16714;71,4700;5,7970
16715;71,4800;5,8550
16716;71,5140;5,8150
16717;71,5370;5,8120
16718;71,5140;5,8560
16719;71,5030;5,8350
16720;71,5130;5,8070
16721;71,5810;5,8270
16722;71,4950;5,8460
16723;71,3860;5,8160
16724;71,4820;5,8890
16725;71,4980;5,8260
16726;71,4880;5,8380
16727;71,4250;5,8630
16728;71,4540;5,8370
16729;71,4990;5,8120
16730;71,5010;5,8090
16731;71,4070;5,9150
16732;71,5490;5,7880
16733;71,5030;5,8400
16734;71,4170;5,7800
16735;71,5100;5,8150
16736;71,4990;5,8570
16737;71,4970;5,8730
16738;71,4750;5,8180
16739;71,4330;5,8140
16740;71,4280;5,8040
16741;71,4770;5,8480
16742;71,4930;5,9280
16743;71,4230;5,8630
16744;71,4280;5,8090
16745;71,3180;5,8270
16746;71,5240;5,8260
16747;71,4460;5,8110
16748;71,4580;5,8150
16749;71,4420;5,7900
16750;71,2780;5,8200
16751;71,4410;5,8170
16752;71,4480;5,8470
16753;71,3880;5,7970
16754;71,4060;5,8560
16755;71,3920;5,8560
16756;71,4560;5,8160
16757;71,4350;5,6870
16758;71,5140;5,8130
16759;71,4570;5,8060
16760;71,4940;5,8310
16761;71,4120;5,8310
16762;71,5170;5,8050
16763;71,4630;5,8050
16764;71,4740;5,8230
16765;71,4540;5,7590
16766;71,4680;5,8420
16767;71,5010;5,8470
16768;71,5140;5,8610
16769;71,3790;5,8410
16770;71,4820;5,8340
16771;71,5210;5,8600
16772;71,4030;5,7970
16773;71,3360;5,8360
16774;71,5030;5,8250
16775;71,3850;5,7950
16776;71,5000;5,8020
16777;71,3880;5,7850
16778;71,4980;5,7690
16779;71,5350;5,8420
16780;71,4190;5,8230
16781;71,4920;5,8180
16782;71,4940;5,8610
16783;71,4240;5,7890
16784;71,4380;5,8190
16785;71,4380;5,8260
16786;71,4730;5,9090
16787;71,5130;5,8390
16788;71,4980;5,8230
16789;71,3890;5,8230
16790;71,5430;5,8470
16791;71,4800;5,8210
16792;71,4300;5,8120
16793;71,5230;5,8030
16794;71,4830;5,8240
16795;71,4760;5,8280
16796;71,4070;5,8330
16797;71,4980;5,8230
16798;71,4100;5,8110
16799;71,3800;5,8130
16800;71,4130;5,9000
16801;71,4750;5,7930
16802;71,4880;5,8350
16803;71,3930;5,8740
16804;71,4840;5,7920
16805;71,5120;5,8860
16806;71,5760;5,8640
16807;71,4970;5,8010
16808;71,3880;5,8250
16809;71,5000;5,8030
16810;71,4280;5,8440
16811;71,5110;5,8370
16812;71,4330;5,8560
16813;71,5340;5,8470
16814;71,4950;5,8280
16815;71,4800;5,8600
16816;71,2880;5,8060
16817;71,5110;5,8440
16818;71,4390;5,7560
16819;71,4860;5,7860
16820;71,5140;5,8160
16821;71,4350;5,8290
16822;71,4160;5,8660
16823;71,4830;5,8090
16824;71,4520;5,8170
16825;71,5260;5,8320
16826;71,4830;5,8260
16827;71,4860;5,8220
16828;71,4410;5,8190
16829;71,4030;5,9010
16830;71,4800;5,9030
16831;71,5180;5,8100
16832;71,5560;5,8120
16833;71,5250;5,7920
16834;71,3470;5,8460
16835;71,4660;5,8130
16836;71,4480;5,8590
16837;71,4840;5,8000
16838;71,3960;5,8910
16839;71,4020;5,8360
16840;71,4460;5,8160
16841;71,4990;5,8440
16842;71,4860;5,7810
16843;71,4130;5,8060
16844;71,5640;5,8070
16845;71,3180;5,8510
16846;71,5100;5,8430
16847;71,4970;5,8460
16848;71,5000;5,8090
16849;71,4960;5,8750
16850;71,4000;5,8320
16851;71,4580;5,8110
16852;71,5110;5,8770
16853;71,4630;5,9630
16854;71,3640;5,8590
16855;71,3530;5,8550
16856;71,5560;5,8040
16857;71,5050;5,7640
16858;71,5200;5,8020
16859;71,4700;5,8110
16860;71,5040;5,8620
16861;71,4400;5,8130
16862;71,4930;5,8320
16863;71,5550;5,7960
16864;71,4870;5,8150
16865;71,5230;5,8300
16866;71,4580;5,8130
16867;71,4960;5,8360
16868;71,4880;5,7940
16869;71,5320;5,8400
16870;71,3580;5,7960
16871;71,5170;5,8020
16872;71,4640;5,8180
16873;71,4920;5,8530
16874;71,4490;5,8260
16875;71,4750;5,8460
16876;71,4770;5,8600
16877;71,3940;5,8630
16878;71,4530;5,8080
16879;71,3880;5,8620
16880;71,4750;5,8120
16881;71,5440;5,8060
16882;71,4210;5,7820
16883;71,4340;5,8170
16884;71,4620;5,9210
16885;71,4880;5,9160
16886;71,5120;5,8680
16887;71,5160;5,8430
16888;71,4740;5,8440
16889;71,5660;5,8470
16890;71,4570;5,8980
16891;71,4370;5,8160
16892;71,5080;5,8330
16893;71,5150;5,8590
16894;71,4510;5,8200
16895;71,4840;5,7990
16896;71,5180;5,8210
16897;71,4620;5,8050
16898;71,4940;5,8360
16899;71,5090;5,8040
16900;71,4130;5,8120
16901;71,5210;5,8220
16902;71,4020;5,8590
16903;71,2080;5,8130
16904;71,4720;5,8200
16905;71,4260;5,7980
16906;71,4720;5,8200
16907;71,5640;5,8210
16908;71,4840;5,8240
16909;71,4550;5,8740
16910;71,4620;5,8420
16911;71,4540;5,8050
16912;71,4940;5,8290
16913;71,5220;5,8610
16914;71,5120;5,8030
16915;71,4690;5,9240
16916;71,4150;5,7970
16917;71,4320;5,8060
16918;71,5510;5,8230
16919;71,4250;5,8240
16920;71,4510;5,8250
16921;71,4630;5,8170
16922;71,5850;5,7910
16923;71,3790;5,8110
16924;71,5160;5,7980
16925;71,4930;5,8270
16926;71,4770;5,7960
16927;71,4520;5,8540
16928;71,4900;5,7930
16929;71,3920;5,8070
16930;71,4970;5,8130
16931;71,5020;5,8630
16932;71,5070;5,8150
16933;71,5220;5,8360
16934;71,4660;5,8330
16935;71,4840;5,9040
16936;71,3900;5,8180
16937;71,4570;5,8600
16938;71,4410;5,8290
16939;71,6010;5,8170
16940;71,5540;5,8720
16941;71,4000;5,7810
16942;71,4850;5,8390
16943;71,4040;5,8170
16944;71,5380;5,8030
16945;71,4590;5,8150
16946;71,4810;5,8340
16947;71,5080;5,7900
16948;71,5430;5,8600
16949;71,4250;5,7880
16950;71,4840;5,8680
16951;71,4980;5,7970
16952;71,4720;5,8250
16953;71,4060;5,7920
16954;71,5160;5,8150
16955;71,4760;5,8220
16956;71,4870;5,8310
16957;71,4250;5,7910
16958;71,3780;5,7910
16959;71,4740;5,7710
16960;71,4490;5,8070
16961;71,4580;5,8620
16962;71,4570;5,9220
16963;71,4810;5,8130
16964;71,4970;5,8210
16965;71,4880;5,8070
16966;71,4860;5,8170
16967;71,3960;5,7980
16968;71,5120;5,8030
16969;71,4350;5,8530
16970;71,4660;5,8160
16971;71,5770;5,8100
16972;71,3230;5,8470
16973;71,2880;5,8690
16974;71,4430;5,8060
16975;71,4820;5,7900
16976;71,5060;5,8390
16977;71,3520;5,8520
16978;71,5310;5,8350
16979;71,6150;5,8110
16980;71,4620;5,7950
16981;71,4020;5,8010
16982;71,5620;5,8360
16983;71,4620;5,7830
16984;71,5530;5,8240
16985;71,5820;5,8190
16986;71,5310;5,8450
16987;71,4290;5,8320
16988;71,4590;5,8060
16989;71,3730;5,8160
16990;71,4570;5,8350
16991;71,4020;5,8280
16992;71,5700;5,8390
16993;71,4830;5,8260
16994;71,4660;5,8400
16995;71,4830;5,8310
16996;71,1880;5,7980
16997;71,7430;5,8900
16998;71,3230;5,8240
16999;71,3730;5,8110
17000;71,3980;5,8550
17001;71,5140;5,8230
17002;71,4050;5,8470
17003;71,3390;5,8140
17004;71,4820;5,8500
17005;71,5370;5,8270
17006;71,4220;5,7900
17007;71,3310;5,9220
17008;71,4430;5,8290
17009;71,4560;5,8010
17010;71,3520;5,8210
17011;71,5340;5,8190
17012;71,4160;5,8190
17013;71,3960;5,8490
17014;71,4500;5,8570
17015;71,5060;5,8110
17016;71,5270;5,8230
17017;71,5580;5,8650
17018;71,5010;5,8580
17019;71,4950;5,8120
17020;71,4950;5,8290
17021;71,4770;5,7920
17022;71,4440;5,8050
17023;71,4020;5,8740
17024;71,4140;5,8040
17025;71,5230;5,7570
17026;71,4660;5,8140
17027;71,3300;5,8120
17028;71,4840;5,8570
17029;71,4560;5,8260
17030;71,4610;5,8180
17031;71,4640;5,8570
17032;71,5790;5,8260
17033;71,4270;5,8220
17034;71,5070;5,8190
17035;71,4870;5,8110
17036;71,2650;5,8150
17037;71,4340;5,8010
17038;71,4050;5,8100
17039;71,3980;5,8440
17040;71,4010;5,8360
17041;71,3980;5,8350
17042;71,5110;5,8110
17043;71,4220;5,8000
17044;71,4380;5,7980
17045;71,5240;5,8520
17046;71,5130;5,8140
17047;71,1790;5,8260
17048;71,4740;5,8210
17049;71,4030;5,8110
17050;71,4800;5,8270
17051;71,5260;5,7770
17052;71,5520;5,8090
17053;71,4250;5,8800
17054;71,3540;5,8110
17055;71,5950;5,8160
17056;71,5860;5,8540
17057;71,4750;5,8000
17058;71,2000;5,8210
17059;71,4870;5,7960
17060;71,4260;5,8480
17061;71,5830;5,8440
17062;71,4820;5,8360
17063;71,5020;5,8450
17064;71,4700;5,8220
17065;71,4400;5,8280
17066;71,4870;5,8100
17067;71,3920;5,8040
17068;71,4630;5,8290
17069;71,4220;5,8190
17070;71,4690;5,8250
17071;71,3630;5,8270
17072;71,4160;5,9030
17073;71,5120;5,8120
17074;71,4700;5,7840
17075;71,4550;5,8140
17076;71,4820;5,7810
17077;71,4900;5,8350
17078;71,4940;5,8430
17079;71,4950;5,8150
17080;71,4950;5,8280
17081;71,3770;5,8310
17082;71,5290;5,8020
17083;71,4400;5,8050
17084;71,4130;5,8130
17085;71,4220;5,8120
17086;71,4930;5,8150
17087;71,4000;5,7900
17088;71,3870;5,7890
17089;71,3820;5,9450
17090;71,5230;5,8300
17091;71,4030;5,7950
17092;71,4960;5,8710
17093;71,4190;5,8650
17094;71,3820;5,7880
17095;71,3340;5,8160
17096;71,5270;5,7860
17097;71,4930;5,8110
17098;71,3310;5,8850
17099;71,4370;5,8160
17100;71,4220;5,8410
17101;71,4910;5,8160
17102;71,4890;5,8340
17103;71,5080;5,8080
17104;71,4700;5,8180
17105;71,3890;5,8270
17106;71,5240;5,8170
17107;71,3630;5,8130
17108;71,4120;5,8200
17109;71,4630;5,8050
17110;71,5000;5,8280
17111;71,4010;5,8240
17112;71,4760;5,8050
17113;71,5060;5,7990
17114;71,4810;5,7800
17115;71,4670;5,8350
17116;71,5280;5,8630
17117;71,4380;5,8530
17118;71,5240;5,8110
17119;71,4860;5,8540
17120;71,4860;5,8460
17121;71,3830;5,8440
17122;71,4800;5,9000
17123;71,4590;5,8320
17124;71,4670;5,8190
17125;71,5230;5,8080
17126;71,4340;5,8430
17127;71,4320;5,8110
17128;71,4110;5,7960
17129;71,4990;5,7980
17130;71,4670;5,7990
17131;71,5040;5,8200
17132;71,4580;5,7870
17133;71,4430;5,8400
17134;71,3980;5,8230
17135;71,4430;5,8200
17136;71,4020;5,7890
17137;71,4910;5,7800
17138;71,3260;5,8000
17139;71,4330;5,8210
17140;71,4420;5,7960
17141;71,5790;5,8200
17142;71,4340;5,8280
17143;71,5200;5,7860
17144;71,4820;5,8150
17145;71,5280;5,8250
17146;71,4880;5,8330
17147;71,5030;5,8250
17148;71,4780;5,8120
17149;71,5290;5,8080
17150;71,4590;5,8130
17151;71,5460;5,8030
17152;71,4930;5,8230
17153;71,4820;5,8420
17154;71,4350;5,8740
17155;71,5030;5,8180
17156;71,5640;5,8590
17157;71,3690;5,8280
17158;71,4910;5,8220
17159;71,5800;5,8720
17160;71,5410;5,8050
17161;71,4220;5,7760
17162;71,4580;5,8380
17163;71,4870;5,8160
17164;71,4120;5,8340
17165;71,4820;5,7910
17166;71,4600;5,8770
17167;71,3960;5,8240
17168;71,4570;5,8270
17169;71,5020;5,8880
17170;71,4340;5,8300
17171;71,4010;5,7840
17172;71,4540;5,7920
